camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,82,2.97,5,person,403,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,82,2.97,8,person,656,889,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,83,3.0,2,person,537,912,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,83,3.0,5,person,403,748,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,83,3.0,8,person,654,890,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,84,3.04,2,person,537,911,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,84,3.04,5,person,403,749,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,84,3.04,8,couch,655,892,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,85,3.08,2,person,535,909,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,85,3.08,5,person,401,750,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,85,3.08,8,couch,655,891,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,86,3.11,2,person,532,908,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,86,3.11,5,person,401,750,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,86,3.11,8,couch,657,891,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,87,3.15,2,person,531,907,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,87,3.15,5,person,400,750,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,87,3.15,8,couch,657,891,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,88,3.18,2,person,529,907,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,88,3.18,5,person,400,750,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,88,3.18,8,person,657,889,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,89,3.22,2,person,526,908,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,89,3.22,5,person,400,748,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,89,3.22,8,person,656,889,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,90,3.26,2,person,525,906,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,90,3.26,5,person,400,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,90,3.26,8,couch,656,886,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,91,3.29,2,person,521,906,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,91,3.29,5,person,400,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,91,3.29,8,person,652,886,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,92,3.33,2,person,520,907,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,92,3.33,5,person,400,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,92,3.33,8,person,650,887,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,93,3.37,2,person,518,906,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,93,3.37,5,person,400,745,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,93,3.37,8,person,651,888,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,94,3.4,2,person,515,908,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,94,3.4,5,person,402,743,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,94,3.4,8,person,649,887,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,95,3.44,2,person,515,908,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,95,3.44,5,person,403,743,False
